numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
4506,Jessica Anderson,Mr. Stephen Mitchell,QECR63629173086397,0,0.0,,2020-04-01T11:40:02,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,7000.0,,,,,,,,,,120708.0,0.0,4.0,0.0,2017.0,De 0 a 5 anos,250000.0,False,True,0.0,5400.0,2020-08-31T11:52:26
4507,Kimberley Bond,Mr. Wayne Moore,FUSY91282616624333,0,0.4323632674,0.0,2020-04-24T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,10000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2016.0,De 0 a 5 anos,0.0,False,False,1.0,436500.0,2020-08-31T11:54:08
4508,Christian Knowles,Jessica Jones,MNBD70423411879555,5,0.5849381885,0.0,2008-11-13T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7678571428571428,0.2321428571428571,0.0,10000.0,,,,,,,,,,62736441.0,0.0,4.0,0.0,2006.0,De 11 a 16 anos,426219624.0,True,False,1.0,17663800.0,2020-08-31T15:19:14
4509,Jasmine Bull,Gerard Jones,QCYR60609156180668,0,0.6176352419,0.0,2018-11-05T00:00:00,0,0.0,5500.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,5500.0,,,,,,,,,,420487.0,0.0,3.0,0.0,2013.0,De 6 a 10 anos,21720362.0,False,False,1.0,55124944.0,2020-08-31T11:57:35
4510,Gerald Wong,Jake Douglas,GCLJ02132447630077,66,0.3798407985,0.0,2013-11-13T00:00:00,82,2140954.39,2700000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.986340294789491,2700000.0,,2019-12-31T03:00:00,439759646.0,176148420.0,1118741146.0,534396581.0,20189.0,202700484.0,135854376.0,818740879.0,298336451.0,12.0,520404428.0,2013.0,De 6 a 10 anos,498890279.0,False,False,0.939821309,17575720.0,2020-08-31T12:12:36
4511,Bryan Banks-Brown,Mr. Callum Richards,LVPC56014978676751,30,0.3994591348,0.0,2014-06-13T00:00:00,37,299767.2,500000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.996603730038325,350000.0,,2019-12-31T06:00:00,1820594.0,1711724.0,2638415.0,572656.0,235680.0,1425027.0,279909.0,10603260.0,3305367.0,12.0,7297893.0,2011.0,De 6 a 10 anos,1500000.0,False,False,0.926123726,801586.0,2020-08-31T15:03:04
4512,Mr. Robert Elliott,Mr. Brett Kelly,HNNC71234011503718,17,0.5233159885,0.0,2019-08-20T00:00:00,0,0.0,60000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5,0.4999999999999999,0.866025403784439,60000.0,,2019-12-31T03:00:00,2296426.0,801242.0,2315834.0,1385366.0,14468.0,1303268.0,753163.0,6428760.0,2305640.0,12.0,4123120.0,2016.0,De 0 a 5 anos,300000.0,False,True,1.0,110934.0,2020-08-31T15:03:44
4513,Shaun Barlow-Owen,Dr. Peter Bryan,NTPP27145676483888,2,0.1719910304,0.0,2019-07-29T00:00:00,60,57600.0,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,100000.0,,2020-06-30T03:00:00,4914069.0,2392384.0,4914069.0,693409.0,0.0,2070113.0,2627427.0,1944182.0,1828276.0,6.0,115906.0,2017.0,De 0 a 5 anos,350000.0,False,True,1.0,46200.0,2020-08-31T15:17:39
4514,Justin Moore,Elliot Welch,HBBY23279208444554,6,0.0,,2019-11-26T16:03:46,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,10000.0,,,,,,,,,,218262.0,0.0,5.0,0.0,2019.0,De 0 a 5 anos,20000.0,False,False,0.0,3240.0,2020-08-31T15:04:42
4515,Claire Jones-Ellis,Gregory Shaw,HQRN54358861421846,6,0.6113405893,0.0,2012-09-25T00:00:00,20,136440.0,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,100000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2006.0,De 11 a 16 anos,6330000.0,False,False,1.0,534000.0,2020-08-31T15:05:48
4516,Jason Graham,Mr. Elliot Powell,ZJQY19089714670406,57,0.5325135056,0.0,2006-08-01T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,20000.0,,,,,,,,,,1839026.0,0.0,12.0,0.0,1994.0,Acima de 17 anos,30000.0,False,False,1.0,122100.0,2020-08-31T15:07:20
4517,Mary Edwards,Leonard Norman,LPPC08148747777742,4,0.2665757027,0.0,2016-05-17T00:00:00,0,0.0,7000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,-0.866025403784439,7000.0,,,,,,,,,,0.0,0.0,1.0,0.0,2005.0,De 11 a 16 anos,200000.0,False,False,0.8231298231,121280.0,2020-08-31T15:07:53
4518,Reece Howarth-Bibi,Paige Hill,BPCZ40130757750213,24,0.37732121,0.0,2019-11-18T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5892857142857142,0.4107142857142857,0.0,7000.0,,,,,,,,,,1669646.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,100000.0,False,False,1.0,59400.0,2020-08-31T15:09:17
4519,Marc Thompson,Jack Ellis-Hawkins,OPER95401723782708,8,0.428657209,0.0,2020-05-25T00:00:00,6,28862.81,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5892857142857142,0.4107142857142857,0.0,25000.0,,2020-12-31T00:00:00,148500.0,148500.0,148500.0,148500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,De 0 a 5 anos,150000.0,False,True,1.0,2640.0,2020-08-31T15:11:40
4520,Janet Barnes,Clifford Allan,XSME54122165353551,30,0.316048996,0.0,2019-10-28T00:00:00,32,8300.0,150000.0,EmAnaliseDocumentacao,De 31 a 50 % - Médio,0.5178571428571428,0.4821428571428571,0.0,,,2019-12-31T03:00:00,3316100.0,1845792.0,3360028.0,1148381.0,49500.0,2415975.0,306079.0,11753319.0,4543390.0,12.0,7209929.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,19749.0,
4521,Janet Barnes,Clifford Allan,XSME54122165353551,30,0.316048996,0.0,2019-10-28T00:00:00,32,8300.0,150000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5178571428571428,0.4821428571428571,0.0,115000.0,,2019-12-31T03:00:00,3316100.0,1845792.0,3360028.0,1148381.0,49500.0,2415975.0,306079.0,11753319.0,4543390.0,12.0,7209929.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,19749.0,2020-08-31T15:12:59
4522,Tina Hussain,Nicole Wilson,WKAN89093410038187,0,0.64502625,0.0,2020-08-24T00:00:00,180,4400.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,0.0,5000.0,,,,,,,,,,88205.0,0.0,6.0,0.0,2017.0,De 0 a 5 anos,20000.0,False,False,1.0,9990.0,2020-08-31T15:14:08
4523,Dr. Cheryl Lee,Dr. Simon Howard,RDCH28687737008977,45,0.5631451343,0.0,2006-06-05T00:00:00,51,46343.25,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,-0.905659134616607,40000.0,,,,,,,,,,12736848.0,0.0,12.0,0.0,2004.0,De 11 a 16 anos,100000.0,True,False,0.9174951162,97000.0,2020-08-31T17:23:34
4524,Mr. Robert Elliott,Mr. Brett Kelly,HNNC71234011503718,17,0.5233159885,0.0,2019-08-20T00:00:00,0,0.0,63000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5,0.4999999999999999,0.866025403784439,63000.0,,2019-12-31T03:00:00,2296426.0,801242.0,2315834.0,1385366.0,14468.0,1303268.0,753163.0,6428760.0,2305640.0,12.0,4123120.0,2016.0,De 0 a 5 anos,300000.0,False,True,1.0,110934.0,2020-08-31T17:24:35
4525,Bernard Clark-Marshall,Barry James-King,HVNX28893310492993,57,0.3073040282,0.0,2018-06-11T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,0.0,5000.0,,,,,,,,,,263444.0,0.0,6.0,0.0,2014.0,De 6 a 10 anos,10000.0,False,True,1.0,9600.0,2020-08-31T17:27:02
4526,Ms. Marion Parsons,Dr. Adrian Gilbert,YKMA43405696220284,18,0.448130494,0.0,2019-09-26T00:00:00,21,2192.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,0.0,28000.0,,,,,,,,,,1116466.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,800000.0,False,True,1.0,0.0,2020-08-31T17:29:07
4527,Lynne Long,Dr. Tony Smith,UKWT64220049863102,134,0.2497506638,0.0,2019-09-24T00:00:00,0,0.0,20000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,
4528,Dr. Karl Robinson,Miss Lorraine Alexander,WZZO86962370944321,3,0.0,,2016-04-18T16:33:38,0,0.0,150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.866025403784439,150000.0,,2019-12-31T03:00:00,3319814.0,3525051.0,3582714.0,57663.0,1373559.0,1243453.0,1734705.0,11029314.0,4718392.0,12.0,6310922.0,1985.0,Acima de 17 anos,208826.0,False,True,0.0,499212.0,2020-08-31T17:39:26
4529,Mrs. Pamela Nixon,Irene Houghton,CVEH37120829046638,3,0.6701790909,0.0,2014-11-04T00:00:00,0,4020.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,40000.0,,,,,,,,,,1177741.0,0.0,7.0,0.0,2012.0,De 6 a 10 anos,79000.0,False,True,1.0,114000.0,2020-08-31T17:41:48
4530,Laura Hughes-George,Bernard Brown,IQNN17937561360342,16,0.0,,2015-09-30T17:49:54,0,0.0,200000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,200000.0,,2019-12-31T03:00:00,3109371.0,1269604.0,3323683.0,2054079.0,0.0,48871.0,2815990.0,13983957.0,7289809.0,12.0,6694148.0,2013.0,De 6 a 10 anos,30000.0,False,False,0.0,901101.0,2020-08-31T19:05:09
4531,Stanley Cross,Dr. Lewis Wilkinson,WTAV86938882627711,6,0.3933354207,0.0,2019-02-28T00:00:00,0,3420.0,70000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,70000.0,,2019-09-30T03:00:00,7540826.0,1138802.0,7531339.0,6392536.0,674940.0,3336797.0,142372.0,12387774.0,7782388.0,12.0,4605386.0,2015.0,De 0 a 5 anos,150000.0,False,True,1.0,45600.0,2020-08-31T19:06:09
4532,Ms. Jean Welch,Brenda Allen,LRQK94226911885068,0,0.6540334625,0.0,2020-06-09T00:00:00,34,173066.67,450000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,450000.0,,2020-06-30T03:00:00,12766445.0,7380945.0,18315834.0,9738466.0,0.0,1919694.0,6183398.0,40688088.0,22929150.0,6.0,17758938.0,2018.0,De 0 a 5 anos,6000000.0,False,False,1.0,788256.0,2020-08-31T19:08:24
4533,Dr. Philip Gray,Victor McLean,UXJB22985036786466,4,0.2998586684,0.0,2015-09-16T00:00:00,0,0.0,120000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,120000.0,,2019-12-31T03:00:00,1804783.0,719645.0,1875943.0,756298.0,400000.0,623397.0,1123705.0,4230291.0,1662560.0,12.0,2567731.0,2013.0,De 6 a 10 anos,100000.0,False,False,1.0,176651.0,2020-08-31T19:38:48
4534,Kate Taylor,Georgina Craig,GHDK04944604423841,9,0.4165665567,0.0,2018-01-29T00:00:00,0,0.0,120000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,100000.0,,2019-12-31T03:00:00,1493451.0,518965.0,1945825.0,1426860.0,270000.0,850270.0,516485.0,3557537.0,1184007.0,12.0,2373530.0,2016.0,De 0 a 5 anos,200000.0,False,True,1.0,442074.0,2020-08-31T20:01:50
4535,Connor Saunders,Jack Bowen-Ford,ODZV93970393044652,0,0.4132819939,0.0,2020-03-12T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,5000.0,,2019-12-31T03:00:00,249051.0,3041.0,249151.0,246110.0,0.0,20934.0,0.0,53424.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,100000.0,False,True,1.0,27000.0,2020-08-31T20:05:09
4536,Georgina Jones,Miss Mandy Richardson,XXRX08234268465430,11,0.3860957805,0.0,2017-06-13T00:00:00,52,152036.56,170000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,-0.866025403784439,170000.0,,2019-12-31T03:00:00,3288030.0,1111273.0,3369694.0,1758420.0,0.0,1358723.0,587633.0,9122262.0,4601355.0,12.0,4520907.0,2016.0,De 0 a 5 anos,200000.0,False,True,0.9263336881,160200.0,2020-08-31T19:37:17
4537,Lynne Long,Dr. Tony Smith,UKWT64220049863102,134,0.2497506638,0.0,2019-09-24T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,0.866025403784439,15000.0,,,,,,,,,,22959162.0,0.0,12.0,0.0,1987.0,Acima de 17 anos,257500.0,False,False,1.0,0.0,2020-08-31T20:06:29
4538,Damien Harris,Ms. Gemma Parker,XGFU01599165399052,6,0.0,,2017-02-03T11:44:42,0,0.0,25000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4285714285714285,0.5714285714285714,0.0,15000.0,,,,,,,,,,476402.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,10000.0,False,True,0.0,4320.0,2020-08-31T20:09:22
4539,Jodie Carroll,Roy Kent-Davies,ACSE70698888499353,0,0.0,,2020-01-08T10:05:33,0,0.0,40000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,
4540,Melanie Chapman,Mrs. Catherine Griffiths,ZQZL06571698434984,3,0.246711382,0.0,2016-03-02T00:00:00,34,43400.0,20000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,20000.0,,2019-12-31T00:00:00,1435579.0,1256465.0,1506465.0,250000.0,72912.0,348160.0,592105.0,3539107.0,1407037.0,12.0,2132070.0,1998.0,Acima de 17 anos,250000.0,False,False,1.0,19980.0,2020-08-31T20:10:34
4541,Denise Evans,Dr. Bethany Ellis,PBOV62721202868985,59,0.2855251496,0.0,2016-06-20T00:00:00,74,305671.92,1500000000.0,DocumentacaoReprovada,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.162913608761429,,,2019-09-30T03:00:00,25342016.0,18391055.0,26893104.0,7471951.0,132775.0,11499543.0,2873173.0,23332402.0,11006666.0,9.0,12325736.0,2014.0,De 6 a 10 anos,1400000.0,False,False,0.9778143947,11055420.0,
4542,Ms. Marion Parsons,Dr. Adrian Gilbert,YKMA43405696220284,18,0.448130494,0.0,2019-09-26T00:00:00,21,2192.0,30000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,0.0,30000.0,,,,,,,,,,1116466.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,800000.0,False,True,1.0,0.0,2020-08-31T20:28:21
4543,Miss Sylvia Ryan,Hannah Jones,YHUC94657572962286,0,0.5017094852,0.0,2020-06-30T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5714285714285714,0.4285714285714285,0.0,,,,,,,,,,,214344.0,0.0,11.0,0.0,2016.0,De 0 a 5 anos,120000.0,False,True,1.0,3330.0,
4544,Brandon Wilson,Lisa Cameron,JKGJ86804363799426,17,0.3110553406,0.0,2016-02-02T00:00:00,16,14250.2,75000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6071428571428571,0.3928571428571428,0.966219514587816,30000.0,,2019-12-31T03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198468.0,758339.0,12.0,440129.0,2012.0,De 6 a 10 anos,73000.0,False,True,1.0,17820.0,2020-08-31T20:59:53
4545,Matthew Knight,Dr. Eric Ashton,ISYH35619018531604,3,0.5489295201,0.0,2016-07-06T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,10000.0,,,,,,,,,,0.0,0.0,1.0,0.0,1973.0,Acima de 17 anos,50000.0,False,False,1.0,47360.0,2020-08-31T21:01:58
4546,Melanie Chapman,Mrs. Catherine Griffiths,ZQZL06571698434984,3,0.246711382,0.0,2016-03-02T00:00:00,34,43400.0,65000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,0.0,65000.0,,2019-12-31T00:00:00,1435579.0,1256465.0,1506465.0,250000.0,72912.0,348160.0,592105.0,3539107.0,1407037.0,12.0,2132070.0,1998.0,Acima de 17 anos,250000.0,False,False,1.0,19980.0,2020-08-31T21:08:17
4547,Denise Evans,Dr. Bethany Ellis,PBOV62721202868985,59,0.2855251496,0.0,2016-06-20T00:00:00,74,305671.92,1500000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.162913608761429,1350000.0,,2019-09-30T03:00:00,25342016.0,18391055.0,26893104.0,7471951.0,132775.0,11499543.0,2873173.0,83370600.0,44691855.0,9.0,38678745.0,2014.0,De 6 a 10 anos,1400000.0,False,False,0.9778143947,11055420.0,2020-08-31T21:12:44
4548,Mr. Jordan Stevens,Miss Ellie Kelly,UCBM91111020900951,23,0.3297961267,0.0,2016-08-03T00:00:00,0,0.0,190000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5535714285714285,0.4464285714285714,-0.927590165600965,190000.0,,2019-12-31T03:00:00,7346700.0,5304185.0,8945697.0,1678506.0,1963005.0,4278294.0,2690647.0,20052539.0,3766634.0,12.0,16285905.0,2014.0,De 6 a 10 anos,1500000.0,True,True,0.9588687939,587379.0,2020-08-31T21:14:47
4549,Francis Hunter,Judith Roberts,VTBP28229782439478,4,0.2813948662,0.0,2016-01-06T00:00:00,51,54801.51,160000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.866025403784439,160000.0,,2019-12-31T03:00:00,34119353.0,1917607.0,36924735.0,34992856.0,0.0,7585957.0,3375749.0,21236098.0,6275836.0,12.0,14960262.0,1992.0,Acima de 17 anos,1000000.0,False,False,1.0,3817196.0,2020-08-31T21:28:57
4550,Mr. Dale Gardner,Dr. Roy Norris,VMJY72885291515664,8,0.6293999228,0.0,2014-04-30T00:00:00,90,27016.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,40000.0,,,,,,,,,,929927.0,0.0,4.0,0.0,2010.0,De 6 a 10 anos,150000.0,False,True,1.0,8510.0,2020-08-31T21:29:32
4551,Jacob Payne,Mrs. Debra Harding,DCYQ25190726049709,6,0.5930708181,0.0,2018-10-17T00:00:00,10,315.0,40000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6417155886,,
4552,Dr. Elliot Payne,Ruth Wilson,AQGS29675974219477,15,0.4355018759,0.0,2017-02-06T00:00:00,36,81923.75,400000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.60495349748932,400000.0,,2019-12-31T03:00:00,23063327.0,12046151.0,31941552.0,13590085.0,763535.0,7273946.0,13013975.0,70651188.0,24179900.0,12.0,46471288.0,2003.0,Acima de 17 anos,50000.0,False,False,0.9408703129,178000.0,2020-08-31T21:34:01
4553,Jodie Carroll,Roy Kent-Davies,ACSE70698888499353,0,0.0,,2020-01-08T10:05:33,0,0.0,30000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,30000.0,,2019-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672742.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,75000.0,False,False,0.0,1760.0,2020-08-31T21:44:25
4554,Jacob Payne,Mrs. Debra Harding,DCYQ25190726049709,6,0.5930708181,0.0,2018-10-17T00:00:00,10,315.0,40000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,40000.0,,,,,,,,,,1192480.0,0.0,4.0,0.0,2018.0,De 0 a 5 anos,250000.0,False,True,0.6417155886,6160.0,2020-08-31T22:03:01
4555,Miss Susan Brooks,Nicole Palmer,RDYH79084187551880,0,0.3443531029,0.0,2019-03-26T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,10000.0,,2019-12-31T00:00:00,1006307.0,53496.0,1006307.0,952811.0,0.0,0.0,0.0,402858.0,208529.0,12.0,194329.0,2016.0,De 0 a 5 anos,100000.0,False,False,1.0,11100.0,2020-09-01T14:05:23
4556,Carolyn Hill,Tony Cooper-Clarke,NBXE63082525418389,5,0.4601469959,0.0,2016-04-20T00:00:00,30,462717.79,350000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,-0.768161906669043,350000.0,,2019-12-31T03:00:00,8677386.0,4053661.0,9683541.0,1277473.0,5152406.0,4457149.0,3274958.0,20421216.0,9434729.0,12.0,10986487.0,2003.0,Acima de 17 anos,801000.0,False,False,1.0,495000.0,2020-09-01T14:11:45
4557,Thomas Allen,Linda Cook,AMTY32020615312575,4,0.4348023596,0.0,2015-09-16T00:00:00,27,20838.54,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,0.0,40000.0,,2019-07-31T00:00:00,1584426.0,327128.0,1589938.0,1008343.0,0.0,86017.0,448345.0,1366296.0,616460.0,7.0,749836.0,2015.0,De 0 a 5 anos,40000.0,False,False,1.0,11840.0,2020-09-01T14:13:43
4558,Leigh Hughes-Pearce,Annette Perkins,IJXE11538394396738,32,0.3787503216,0.0,2011-10-21T00:00:00,38,537860.61,1100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.898075216001984,1100000.0,,2020-01-31T03:00:00,20992597.0,17556217.0,21354924.0,525694.0,3250224.0,12439533.0,7290910.0,7848906.0,1268634.0,1.0,6580272.0,2010.0,De 6 a 10 anos,500000.0,False,False,0.9963270695,2805403.0,2020-09-01T14:18:51
4559,Andrea Scott,Karl Khan,UUOB56323719793508,4,0.3642143965,0.0,2020-07-22T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,5000.0,,2019-12-31T00:00:00,204288.0,16985.0,204288.0,59062.0,0.0,22532.0,39139.0,344053.0,187497.0,12.0,156556.0,2017.0,De 0 a 5 anos,100000.0,False,False,1.0,3960.0,2020-09-01T14:28:09
4560,Colin Jones-Owen,Dr. Julia Mills,XQYN43672710776197,47,0.0,,2012-06-29T11:03:33,0,0.0,1300000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,-0.580999430178649,1300000.0,,2019-12-31T03:00:00,30219050.0,24045200.0,31574213.0,4923076.0,1554538.0,16692501.0,12335468.0,98884390.0,30148995.0,12.0,68735395.0,2010.0,De 6 a 10 anos,3000000.0,False,False,0.0,4702876.0,2020-09-01T14:38:05
4561,Barbara Mitchell,Andrea Butler,CUAJ96526112324372,6,0.4632769629,0.0,2017-06-21T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.9751145556012,30000.0,,2019-12-31T00:00:00,23972000.0,28183000.0,30263000.0,-6213000.0,17910000.0,13016000.0,5342000.0,65551000.0,26227000.0,12.0,39324000.0,2000.0,Acima de 17 anos,6000.0,False,False,1.0,910430.0,2020-09-01T14:42:59
4562,Wayne Jordan,Alexander Saunders,ZCUQ06778542593361,24,0.3944431124,0.0,2013-09-11T00:00:00,15,144651.38,200000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,-0.17518262148952,200000.0,,2020-05-31T03:00:00,24105964.0,6385827.0,24334061.0,16752806.0,148664.0,18252900.0,2100236.0,11880971.0,2481861.0,5.0,9399110.0,2006.0,De 11 a 16 anos,500000.0,False,False,0.8499423645,178000.0,2020-09-01T14:49:14
4563,Francesca Stone,Charles Jones,MGWX20555419991977,12,0.0,,2016-06-27T11:35:29,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,15000.0,,,,,,,,,,668124.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,1000.0,False,False,0.0,16280.0,2020-09-01T15:25:29
4564,Leigh Elliott,Ellie Singh,BYAS68069523153758,17,0.3973340361,0.0,2018-10-11T00:00:00,0,13081.5,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.866025403784439,50000.0,,2019-12-31T00:00:00,59832823.0,2347442.0,59952112.0,56469779.0,1134890.0,24435012.0,1286275.0,21449533.0,14437150.0,12.0,7012383.0,1993.0,Acima de 17 anos,200000.0,False,False,1.0,98571.0,2020-09-01T15:31:38
4565,Miss Susan Brooks,Nicole Palmer,RDYH79084187551880,0,0.3443531029,0.0,2019-03-26T00:00:00,0,0.0,26000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,
4566,Dr. Joanna Howarth,Jenna Jennings,GWJZ33040242982196,0,0.3025016293,0.0,2019-10-30T00:00:00,0,0.0,20000.0,EmAnaliseDocumentacao,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,
4567,Dr. Joanna Howarth,Jenna Jennings,GWJZ33040242982196,0,0.3025016293,0.0,2019-10-30T00:00:00,0,0.0,20000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,
4568,Carly Carter,Janice Davis,TDFC50368260540058,2,0.3579475574,0.0,2017-10-25T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,40000.0,,2019-12-31T00:00:00,3477152.0,1539191.0,3533037.0,1993846.0,0.0,1331803.0,714193.0,9520444.0,3833864.0,12.0,5686580.0,2016.0,De 0 a 5 anos,100000.0,False,True,1.0,280487.0,2020-09-01T18:05:02
